GS_PCT,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,ALL_STAR,ALL_NBA
0.1,6.0,0.7,1.6,0.7,1.6,0.0,0.0,0.3,0.7,1.0,1.2,2.2,0.2,0.1,0.2,0.3,1.2,1.8,.464,.464,0,.464,.465,0,0
0.0,10.3,1.4,3.8,1.2,2.9,0.2,1.0,0.3,0.5,0.8,1.2,2.0,0.5,0.5,0.1,0.5,0.6,3.2,.357,.413,.190,.381,.700,0,0
0.24,20.3,2.7,6.8,1.9,4.5,0.8,2.3,1.4,1.7,0.4,2.2,2.6,2.4,0.8,0.1,1.3,1.9,7.5,.392,.413,.351,.451,.826,0,0
0.79,35.3,6.8,16.5,5.3,11.7,1.6,4.8,2.3,3.7,2.1,5.6,7.7,3.5,1.2,0.5,2.8,2.8,17.5,.414,.450,.325,.461,.633,3,0
0.32,17.1,2.1,4.6,2.1,4.5,0.0,0.0,1.1,1.8,1.4,3.3,4.7,0.6,0.3,0.7,0.9,2.0,5.3,.462,.464,.111,.462,.630,0,0
0.84,29.5,2.4,5.0,2.4,4.9,0.0,0.0,1.0,2.5,3.2,6.5,9.6,1.3,1.3,2.0,1.0,1.9,5.7,.474,.477,.137,.475,.414,4,5
0.12,16.1,3.0,6.6,3.0,6.4,0.0,0.1,1.5,2.1,0.9,1.9,2.8,0.7,0.4,0.6,1.2,1.9,7.6,.462,.465,.300,.465,.740,0,0
0.03,9.2,0.6,1.9,0.2,0.7,0.4,1.2,0.4,0.6,0.1,0.4,0.4,1.2,0.4,0.0,0.6,0.8,2.0,.333,.350,.324,.439,.647,0,0
0.27,21.7,2.4,4.8,2.4,4.8,0.0,0.0,1.7,2.7,2.5,3.9,6.4,0.8,1.1,0.2,1.0,2.1,6.6,.502,.506,.038,.502,.645,0,0
0.57,23.8,3.3,7.2,3.3,7.1,0.0,0.0,1.4,2.1,2.2,4.2,6.4,0.8,0.6,0.7,1.1,2.9,8.0,.459,.461,.069,.459,.645,0,0
0.61,20.4,3.1,7.3,3.0,7.0,0.1,0.3,1.6,2.2,1.2,2.1,3.3,1.1,0.8,0.4,1.3,2.1,7.8,.417,.425,.237,.422,.703,0,0
0.63,29.2,3.9,9.6,2.9,6.6,1.0,3.1,3.0,3.6,0.7,2.5,3.2,3.4,1.1,0.1,1.7,2.0,12.0,.408,.440,.341,.463,.853,0,0
0.15,13.9,2.0,4.7,1.9,4.5,0.0,0.2,1.3,1.7,1.1,2.3,3.4,0.8,0.5,0.4,0.9,2.4,5.2,.413,.424,.138,.416,.755,0,0
0.0,10.0,0.7,1.7,0.3,0.7,0.4,1.1,0.4,0.5,0.1,1.0,1.1,1.9,0.3,0.0,0.9,1.3,2.2,.417,.475,.381,.534,.774,0,0
0.51,21.1,2.6,5.2,2.5,5.2,0.0,0.1,0.9,1.4,1.6,3.5,5.1,0.6,0.5,0.9,0.8,2.6,6.1,.488,.494,.162,.490,.690,0,0
0.9,31.6,4.5,10.9,2.8,6.4,1.8,4.5,4.3,4.8,0.5,2.4,2.9,5.4,1.0,0.2,2.0,2.1,15.2,.415,.435,.387,.495,.894,5,3
0.0,5.8,0.3,0.8,0.3,0.8,0.0,0.0,0.7,1.1,0.7,1.0,1.7,0.2,0.1,0.4,0.5,1.2,1.4,.429,.429,0,.429,.679,0,0
0.09,10.0,1.1,3.5,1.1,3.2,0.0,0.2,0.6,1.1,0.6,1.6,2.2,0.9,0.5,0.2,0.9,1.4,2.9,.325,.342,.091,.328,.563,0,0
0.15,13.5,1.2,3.1,0.9,2.3,0.3,0.8,0.6,0.8,0.3,1.1,1.3,2.6,0.6,0.1,1.1,1.1,3.2,.378,.384,.362,.426,.693,0,0
0.46,19.6,2.1,4.1,2.1,4.1,0.0,0.0,1.3,2.0,1.6,3.7,5.3,0.5,0.5,1.3,0.8,2.5,5.5,.507,.509,.077,.507,.644,0,0
0.05,12.7,1.5,3.3,1.5,3.3,0.0,0.0,0.8,1.3,1.0,1.8,2.9,0.3,0.2,1.3,0.6,1.3,3.9,.471,.475,.000,.471,.606,0,0
0.0,5.6,0.7,1.8,0.7,1.8,0.0,0.0,0.2,0.2,0.5,0.7,1.2,0.1,0.1,0.1,0.2,0.9,1.6,.409,.409,0,.409,.833,0,0
0.0,4.8,0.7,2.1,0.7,1.7,0.0,0.4,1.1,1.4,0.2,0.6,0.8,0.0,0.2,0.1,0.5,0.5,2.6,.359,.438,.000,.359,.778,0,0
0.37,15.8,2.4,5.5,2.1,4.7,0.3,0.8,1.5,1.8,0.8,1.4,2.2,0.6,0.4,0.3,0.9,2.0,6.6,.437,.453,.347,.462,.824,0,0
0.13,17.4,2.3,5.6,1.6,3.6,0.7,1.9,1.6,1.9,1.1,3.0,4.0,1.0,0.4,0.3,1.0,1.7,6.8,.407,.443,.340,.466,.861,0,0
0.35,8.7,0.3,1.2,0.3,1.2,0.0,0.0,0.0,0.1,0.7,0.9,1.7,0.1,0.1,0.5,0.2,1.7,0.6,.259,.259,0,.259,.000,0,0
0.25,22.6,2.6,5.9,2.2,4.5,0.4,1.3,2.0,2.5,0.3,1.6,1.8,3.4,0.6,0.1,1.1,1.1,7.6,.444,.483,.311,.479,.793,0,0
1.0,34.0,7.4,14.6,7.4,14.5,0.0,0.1,4.2,6.1,2.8,8.1,10.8,3.0,0.7,2.2,2.4,2.4,19.0,.506,.509,.179,.507,.696,15,15
0.4,20.1,2.7,5.8,2.7,5.7,0.0,0.0,2.8,3.5,2.7,4.5,7.2,0.7,0.4,0.2,1.5,3.5,8.2,.472,.473,.167,.472,.785,0,0
0.37,17.8,1.8,3.8,1.8,3.8,0.0,0.0,0.5,1.0,1.8,2.9,4.7,0.5,0.4,1.6,0.8,2.1,4.1,.477,.477,.000,.477,.499,0,0
0.02,14.9,2.6,5.1,2.5,5.0,0.0,0.1,1.3,1.9,1.4,2.2,3.6,0.6,0.3,0.3,0.7,1.1,6.4,.506,.510,.118,.506,.675,0,0
0.0,4.9,0.6,1.6,0.3,0.7,0.3,0.9,0.1,0.1,0.1,0.3,0.5,0.4,0.2,0.1,0.3,0.6,1.7,.381,.389,.375,.488,1.000,0,0
0.1,13.5,2.2,6.4,1.7,4.9,0.5,1.5,1.4,1.7,0.3,1.0,1.2,0.8,0.5,0.2,1.0,1.7,6.2,.339,.338,.341,.378,.814,0,0
0.0,8.5,0.7,1.7,0.4,0.9,0.2,0.8,0.2,0.3,0.3,0.6,0.9,1.6,0.3,0.0,0.7,0.9,1.8,.377,.437,.305,.446,.800,0,0
0.52,23.8,3.0,6.9,3.0,6.7,0.0,0.2,1.2,1.7,0.7,2.3,2.9,1.6,0.9,0.4,1.5,2.2,7.3,.436,.443,.140,.437,.715,0,0
0.0,11.7,1.8,4.7,1.2,2.9,0.6,1.7,0.8,1.3,0.6,1.4,1.9,0.7,0.5,0.1,1.1,1.8,5.1,.391,.409,.362,.458,.632,0,0
0.32,21.8,3.3,8.3,2.4,5.7,0.9,2.6,1.5,1.7,0.4,1.3,1.7,3.4,0.5,0.1,1.6,1.3,9.0,.401,.429,.339,.453,.858,0,0
0.86,27.2,5.0,10.5,5.0,10.4,0.0,0.1,3.0,3.8,2.9,4.4,7.3,1.1,0.5,1.6,1.8,3.3,13.0,.476,.478,.310,.478,.780,2,0
0.19,22.2,3.6,8.7,2.7,6.2,0.9,2.6,1.5,1.9,0.8,2.3,3.1,2.6,0.9,0.1,1.3,1.8,9.7,.417,.444,.354,.470,.793,0,0
0.31,19.6,2.2,5.2,1.7,4.0,0.4,1.2,0.9,1.2,0.4,1.3,1.7,2.9,0.7,0.1,1.1,1.6,5.6,.414,.431,.356,.454,.745,0,0
0.0,9.7,0.8,2.7,0.5,1.5,0.3,1.2,0.2,0.4,0.3,0.3,0.6,2.2,0.3,0.1,0.8,0.6,2.1,.296,.333,.250,.352,.500,0,0
0.58,24.9,2.8,6.7,2.7,6.6,0.0,0.2,1.8,2.2,0.4,2.1,2.4,6.1,1.7,0.1,1.9,2.5,7.3,.412,.419,.134,.414,.789,0,0
0.07,16.0,1.9,5.1,1.4,3.3,0.6,1.7,0.6,0.7,0.2,1.1,1.3,1.6,0.6,0.1,1.0,1.5,5.0,.376,.407,.318,.431,.841,0,0
0.75,32.7,7.2,16.4,6.0,13.0,1.2,3.4,4.1,5.5,1.4,4.2,5.6,4.4,1.2,0.9,2.2,1.8,19.6,.435,.461,.338,.470,.746,7,7
0.58,27.7,3.8,8.8,3.3,7.2,0.5,1.6,1.2,1.6,0.4,1.6,2.0,4.4,0.6,0.1,1.4,2.1,9.4,.431,.454,.328,.461,.796,0,0
0.64,31.1,5.8,13.4,5.6,12.9,0.1,0.6,2.0,2.4,0.9,2.2,3.1,2.1,1.1,0.3,1.6,2.0,13.6,.429,.437,.250,.434,.808,0,0
0.0,4.9,1.1,1.9,1.0,1.8,0.1,0.2,0.3,0.4,0.3,0.4,0.7,0.3,0.3,0.0,0.6,0.5,2.5,.560,.571,.429,.577,.647,0,0
0.08,17.2,1.8,4.6,1.6,3.7,0.3,0.9,1.2,1.6,0.5,1.5,2.0,2.8,0.7,0.0,1.2,1.1,5.1,.401,.430,.286,.430,.740,0,0
0.02,8.3,1.0,2.6,1.0,2.5,0.0,0.1,0.4,0.5,0.7,0.7,1.4,0.6,0.2,0.1,0.4,0.8,2.5,.400,.413,.000,.400,.870,0,0
0.15,15.6,1.3,3.1,1.3,3.1,0.0,0.0,1.2,1.5,0.2,1.3,1.5,2.3,0.5,0.0,0.7,1.2,3.8,.410,.412,.310,.412,.792,0,0
0.86,27.8,3.4,7.6,2.2,4.6,1.2,3.0,1.1,1.4,0.5,2.7,3.2,2.3,0.9,0.2,1.0,1.6,9.1,.444,.469,.404,.523,.794,0,0
0.2,16.5,1.7,3.4,1.7,3.4,0.0,0.0,1.0,1.4,1.8,2.9,4.6,0.4,0.6,0.7,0.6,2.3,4.4,.494,.494,.000,.494,.709,0,0
0.37,10.7,0.8,1.9,0.7,1.5,0.1,0.4,0.3,0.5,0.6,1.1,1.7,0.4,0.2,0.3,0.3,1.6,1.9,.401,.455,.179,.419,.573,0,0
0.19,17.1,1.7,5.0,1.7,4.8,0.0,0.2,1.8,2.8,0.5,0.7,1.2,1.7,1.0,0.2,1.7,2.0,5.3,.347,.354,.200,.351,.620,0,0
0.0,7.7,1.0,2.4,0.9,2.2,0.1,0.2,0.1,0.1,0.2,0.9,1.1,0.3,0.4,0.0,0.3,1.1,2.1,.412,.419,.333,.426,.500,0,0
0.25,13.9,2.1,5.1,1.6,3.4,0.5,1.8,0.4,0.7,0.4,1.0,1.4,0.9,0.6,0.5,0.8,1.4,5.1,.409,.473,.288,.459,.606,0,0
0.15,11.5,0.9,1.9,0.9,1.9,0.0,0.0,0.5,0.9,1.2,2.0,3.2,0.3,0.2,1.0,0.5,1.9,2.2,.442,.442,0,.442,.522,0,0
0.17,16.0,1.9,4.6,1.3,3.3,0.5,1.3,0.5,0.7,0.7,1.6,2.2,0.5,0.6,0.4,0.8,2.3,4.7,.402,.404,.394,.458,.718,0,0
0.43,25.0,4.6,9.9,4.6,9.9,0.0,0.1,1.8,2.5,1.5,3.1,4.6,1.2,0.5,0.5,1.8,3.0,11.0,.466,.468,.152,.467,.711,0,0
0.13,10.8,1.1,2.1,1.1,2.1,0.0,0.0,0.5,0.9,1.0,1.1,2.1,0.3,0.3,0.2,0.5,1.8,2.7,.502,.505,.000,.502,.591,0,0
0.5,25.9,4.2,9.6,3.0,6.4,1.2,3.2,1.9,2.5,1.0,3.1,4.1,1.5,0.7,0.4,1.5,2.7,11.5,.437,.470,.369,.497,.758,0,0
0.81,31.6,5.9,13.3,4.9,10.4,1.0,2.9,3.2,3.8,2.0,4.8,6.8,1.6,0.8,0.5,2.2,3.0,16.0,.443,.466,.361,.482,.835,0,0
0.16,16.3,1.7,3.9,1.6,3.6,0.1,0.3,1.0,1.3,0.2,1.1,1.3,2.5,0.5,0.0,1.0,1.6,4.5,.429,.437,.352,.445,.779,0,0
0.4,22.1,2.6,6.6,1.9,4.3,0.8,2.3,0.8,1.1,0.8,1.3,2.1,1.0,0.8,0.4,1.0,2.2,6.9,.402,.431,.346,.461,.757,0,0
0.0,9.3,1.2,3.0,0.8,2.1,0.4,1.0,0.6,0.9,0.2,0.5,0.7,1.6,0.4,0.0,0.7,0.9,3.3,.383,.380,.390,.444,.700,0,0
0.73,27.4,3.6,8.6,3.2,7.1,0.5,1.4,1.4,1.8,0.5,1.9,2.5,4.1,1.2,0.2,1.4,2.0,9.0,.421,.443,.313,.448,.760,0,0
0.11,9.1,0.9,3.2,0.8,2.6,0.2,0.6,0.2,0.4,0.4,0.6,1.0,0.2,0.4,0.2,0.7,1.2,2.3,.298,.298,.300,.325,.500,0,0
0.0,9.1,1.3,2.8,1.3,2.8,0.0,0.0,0.6,1.1,1.3,1.1,2.4,0.5,0.4,0.1,0.8,1.4,3.2,.470,.473,.000,.470,.540,0,0
0.32,16.4,2.3,5.6,2.3,5.6,0.0,0.0,1.7,2.6,0.8,1.8,2.6,0.8,0.3,0.3,1.3,1.7,6.2,.403,.405,.077,.403,.671,0,0
0.16,9.6,1.3,3.1,1.2,2.9,0.0,0.2,0.7,1.1,0.7,1.0,1.7,0.6,0.3,0.1,0.5,1.1,3.3,.407,.422,.200,.414,.692,0,0
0.1,14.3,2.1,5.3,1.7,4.0,0.4,1.3,0.9,1.4,0.5,1.1,1.7,0.9,0.5,0.3,1.1,2.1,5.5,.390,.423,.289,.425,.652,0,0
0.95,33.9,5.4,12.4,3.9,8.4,1.5,4.0,2.4,2.9,0.5,2.6,3.1,5.5,1.2,0.1,2.1,1.9,14.7,.436,.463,.379,.497,.802,0,0
0.05,19.9,3.2,7.6,2.6,5.9,0.6,1.7,1.9,2.2,0.4,0.9,1.3,3.2,0.6,0.1,1.2,1.0,8.9,.417,.437,.348,.455,.876,0,0
0.0,8.5,1.2,3.1,0.7,1.7,0.5,1.4,0.6,0.8,0.3,0.6,0.8,0.9,0.3,0.1,0.6,1.3,3.4,.381,.422,.333,.458,.714,0,0
0.64,30.1,6.0,13.8,4.5,9.8,1.5,4.0,3.1,3.9,1.1,3.2,4.3,3.1,1.0,0.6,1.7,2.6,16.7,.435,.462,.371,.489,.798,8,2
0.18,22.6,3.3,6.7,3.3,6.6,0.0,0.1,1.5,2.3,1.9,4.1,5.9,0.9,0.5,1.6,1.3,2.9,8.2,.500,.503,.053,.500,.645,0,0
0.1,14.5,1.8,4.1,1.8,4.1,0.0,0.0,1.3,1.7,1.0,1.8,2.8,0.6,0.4,0.2,0.8,1.6,5.0,.446,.450,.000,.446,.817,0,0
0.47,29.8,5.1,11.4,4.3,9.2,0.8,2.2,2.5,3.2,0.8,2.7,3.5,3.3,1.0,0.3,2.2,1.9,13.5,.446,.466,.361,.480,.781,0,0
0.97,35.3,5.8,13.3,4.4,9.9,1.4,3.4,2.5,3.2,0.8,2.0,2.9,2.6,1.0,0.4,1.9,2.6,15.4,.432,.442,.402,.483,.784,0,0
0.14,15.0,2.1,4.8,2.1,4.8,0.0,0.0,0.7,0.8,1.0,2.3,3.3,0.6,0.3,0.4,0.6,2.2,4.9,.439,.440,.125,.439,.791,0,0
0.19,16.3,1.7,4.5,1.1,2.8,0.6,1.7,0.4,0.5,0.2,1.0,1.2,2.2,0.5,0.0,0.9,1.2,4.4,.382,.389,.371,.451,.830,0,0
0.11,13.5,1.4,3.6,1.3,3.1,0.1,0.5,2.3,3.0,1.3,1.9,3.2,0.8,0.8,0.2,0.9,1.9,5.3,.395,.429,.189,.408,.770,0,0
0.0,8.0,0.8,2.4,0.6,1.9,0.2,0.5,0.6,0.8,0.1,0.5,0.6,1.0,0.2,0.0,0.5,0.7,2.3,.320,.317,.333,.353,.760,0,0
0.19,20.0,2.7,6.4,1.5,3.5,1.1,2.9,0.8,1.0,0.6,2.0,2.6,0.8,0.4,0.2,0.8,2.3,7.3,.417,.434,.398,.506,.806,0,0
0.07,6.4,0.9,2.3,0.9,2.3,0.0,0.0,0.8,1.3,0.6,0.8,1.4,0.3,0.3,0.1,0.3,1.2,2.5,.365,.365,0,.365,.618,0,0
0.21,10.4,1.3,3.3,1.3,3.3,0.0,0.0,0.6,1.2,1.2,2.2,3.4,0.5,0.1,0.7,1.1,1.1,3.2,.400,.400,0,.400,.463,0,0
0.52,26.4,4.4,9.1,4.1,8.4,0.2,0.7,2.5,3.4,1.9,3.1,5.1,1.4,0.7,0.2,1.5,2.6,11.5,.481,.493,.333,.494,.753,0,0
0.45,28.6,5.1,11.5,4.1,8.7,1.0,2.8,2.2,3.1,1.5,4.1,5.6,1.7,0.9,0.3,1.9,3.1,13.5,.444,.474,.352,.487,.727,0,0
0.7,30.8,5.1,12.7,4.4,10.3,0.7,2.3,3.1,4.1,1.0,3.2,4.2,3.1,1.5,0.4,2.1,2.3,14.1,.406,.428,.309,.435,.757,0,0
0.29,9.7,1.6,3.9,1.6,3.6,0.0,0.3,0.8,1.1,1.1,0.9,1.9,0.3,0.1,0.4,0.9,1.0,4.1,.426,.446,.143,.431,.656,0,0
0.07,11.1,1.8,3.5,1.6,3.1,0.1,0.4,0.5,0.7,0.4,0.8,1.2,0.5,0.5,0.0,0.5,2.0,4.2,.511,.529,.360,.530,.739,0,0
0.8,34.8,7.1,15.7,6.0,12.6,1.1,3.1,3.3,4.5,2.4,5.2,7.5,1.6,1.0,0.4,1.6,2.4,18.5,.451,.477,.346,.485,.724,2,0
0.06,13.4,1.2,3.8,0.6,1.7,0.7,2.1,0.3,0.5,0.3,0.9,1.2,1.6,0.6,0.1,0.7,0.9,3.5,.324,.324,.324,.414,.622,0,0
0.17,20.5,2.3,5.7,0.9,2.0,1.4,3.7,0.5,0.7,0.2,1.5,1.6,2.7,0.4,0.0,0.8,1.0,6.6,.407,.438,.390,.533,.727,0,0
0.25,14.5,1.9,3.7,1.9,3.7,0.0,0.0,0.8,1.0,1.0,2.1,3.1,0.7,0.4,0.2,0.7,1.9,4.5,.503,.503,0,.503,.744,0,0
0.78,25.8,4.0,8.5,3.1,6.2,0.8,2.3,1.3,1.9,1.8,4.3,6.1,1.1,0.5,1.6,0.9,3.3,10.1,.466,.505,.363,.516,.711,0,0
0.8,32.0,5.4,11.9,3.7,7.5,1.7,4.4,2.4,3.0,1.4,3.8,5.2,1.7,1.1,0.5,1.5,2.3,14.9,.452,.491,.386,.524,.805,2,0
0.32,16.6,2.2,5.1,2.0,4.5,0.2,0.6,1.2,1.8,0.9,1.6,2.4,1.0,0.6,0.2,1.0,1.8,5.8,.432,.445,.327,.451,.659,0,0
0.31,22.7,3.2,7.3,2.4,5.2,0.8,2.1,1.3,1.6,0.2,1.5,1.7,3.1,0.5,0.0,1.2,1.9,8.5,.437,.456,.391,.494,.829,0,0
0.05,9.9,1.1,2.5,1.1,2.4,0.0,0.1,0.5,0.8,0.7,1.5,2.2,0.2,0.1,0.4,0.5,1.5,2.8,.448,.459,.200,.452,.665,0,0
0.28,14.7,2.0,3.6,2.0,3.6,0.0,0.0,0.7,1.4,1.1,2.4,3.5,0.5,0.3,0.7,0.9,2.0,4.6,.539,.539,0,.539,.490,0,0
0.4,18.8,3.0,7.3,2.9,6.9,0.0,0.4,1.2,1.5,0.8,1.9,2.7,1.1,0.4,0.1,1.2,1.8,7.2,.409,.426,.111,.412,.819,0,0
0.69,28.3,4.0,8.3,3.7,7.6,0.2,0.7,3.0,3.8,2.0,5.2,7.1,2.8,0.7,0.7,1.6,2.7,11.2,.480,.494,.330,.494,.804,2,0
0.78,37.0,5.8,13.4,4.3,9.5,1.5,3.8,3.0,3.6,0.7,3.2,3.9,2.7,1.2,0.4,2.0,2.3,16.0,.433,.455,.378,.487,.835,0,0
0.35,15.8,2.4,4.9,2.4,4.9,0.0,0.0,1.0,1.6,1.8,2.9,4.7,0.4,0.4,0.6,0.9,2.1,5.8,.486,.487,.000,.486,.640,0,0
0.32,18.2,2.3,4.1,2.2,4.1,0.0,0.0,1.3,1.7,1.4,2.5,3.9,0.7,0.3,0.5,1.0,2.7,5.8,.551,.553,.154,.551,.743,0,0
0.46,26.1,3.6,8.9,2.9,6.5,0.7,2.4,1.6,2.1,1.2,2.5,3.7,1.5,1.0,0.4,1.1,2.6,9.5,.404,.436,.316,.446,.772,0,0
0.73,22.2,3.2,6.3,3.2,6.3,0.0,0.0,0.5,0.8,1.9,3.2,5.1,1.0,0.4,1.2,0.9,2.7,6.8,.502,.503,.077,.502,.585,0,0
0.96,33.8,7.3,15.6,6.0,12.2,1.3,3.4,4.8,5.4,1.0,6.6,7.5,2.4,0.8,0.8,1.6,2.4,20.7,.471,.496,.380,.512,.879,14,12
0.79,26.3,3.6,8.2,3.6,8.2,0.0,0.0,1.1,1.9,1.9,4.9,6.8,0.7,0.5,1.4,1.8,3.0,8.3,.435,.435,0,.435,.597,0,0
0.0,7.6,1.2,2.5,1.2,2.4,0.0,0.1,0.7,0.9,0.8,0.9,1.7,0.4,0.5,0.2,0.6,1.7,3.0,.455,.479,.000,.455,.778,0,0
0.38,24.6,4.1,8.0,4.1,7.7,0.1,0.3,2.4,3.8,2.0,2.2,4.2,1.8,1.2,0.4,1.8,2.2,10.7,.517,.530,.179,.520,.641,0,0
0.96,34.2,6.5,14.5,4.9,10.2,1.6,4.3,5.2,6.4,0.8,4.8,5.6,3.5,1.3,0.6,2.6,2.7,19.7,.445,.478,.368,.500,.806,10,4
0.32,17.9,2.0,4.0,2.0,4.0,0.0,0.0,0.8,1.4,1.5,3.2,4.7,0.5,0.4,0.9,0.9,2.1,4.7,.494,.494,.333,.494,.566,0,0
0.0,9.2,0.7,2.0,0.7,2.0,0.0,0.0,0.9,1.1,0.8,1.0,1.8,0.2,0.1,0.5,0.6,1.8,2.3,.352,.356,.000,.352,.787,0,0
0.07,13.8,1.7,4.0,1.7,3.9,0.0,0.1,0.8,1.4,1.6,2.7,4.4,0.3,0.4,0.5,0.8,1.8,4.1,.425,.429,.133,.426,.536,0,0
0.83,33.5,6.0,13.3,3.8,7.9,2.2,5.5,2.8,3.1,0.9,3.8,4.7,1.8,0.9,0.1,1.4,1.7,17.0,.450,.484,.401,.532,.895,3,1
0.04,5.1,0.8,2.2,0.7,1.9,0.0,0.2,0.1,0.2,0.3,0.7,1.0,0.2,0.1,0.1,0.3,1.0,1.7,.356,.374,.208,.367,.526,0,0
0.17,14.3,1.9,4.1,1.9,4.0,0.0,0.1,0.9,1.6,1.5,2.2,3.7,0.7,0.6,0.7,0.9,2.5,4.8,.474,.478,.167,.475,.577,0,0
0.0,5.2,0.5,1.8,0.2,0.8,0.2,1.0,0.2,0.2,0.0,0.1,0.1,0.1,0.2,0.0,0.5,0.5,1.3,.250,.273,.231,.313,.667,0,0
0.47,25.6,4.8,10.3,4.4,9.2,0.4,1.2,2.2,3.1,1.4,3.3,4.6,2.1,1.3,0.3,2.1,2.6,12.1,.460,.477,.327,.479,.697,0,0
0.63,17.7,2.2,4.3,2.2,4.3,0.0,0.0,1.4,2.7,2.1,3.7,5.8,0.2,0.4,1.1,1.2,2.7,5.9,.510,.510,.000,.510,.534,0,0
0.85,29.4,3.9,9.8,2.3,5.0,1.6,4.8,1.1,1.4,0.2,2.1,2.3,5.9,1.2,0.1,2.1,1.4,10.5,.398,.467,.327,.479,.813,0,0
0.09,16.5,2.1,5.2,1.3,3.0,0.8,2.2,0.9,1.1,0.3,1.3,1.6,2.4,0.6,0.0,1.0,1.2,5.8,.401,.427,.366,.477,.798,0,0
0.67,28.9,3.7,9.5,2.2,5.3,1.5,4.2,1.3,1.8,0.4,2.5,2.8,4.8,1.2,0.2,1.8,2.1,10.1,.383,.407,.354,.461,.729,0,0
0.47,24.9,3.6,8.7,2.2,5.0,1.3,3.7,1.4,1.8,0.3,1.4,1.7,3.4,0.7,0.1,1.5,1.8,9.9,.412,.447,.364,.489,.772,0,0
0.01,8.5,1.0,2.9,0.7,1.8,0.3,1.1,0.5,0.6,0.1,0.5,0.7,1.4,0.2,0.0,0.7,0.9,2.7,.330,.376,.255,.378,.714,0,0
0.11,14.7,1.9,4.7,1.6,3.5,0.4,1.1,1.3,1.7,0.6,1.6,2.2,0.6,0.2,0.6,1.0,1.5,5.5,.417,.442,.340,.458,.763,0,0
0.23,12.2,1.3,2.9,1.3,2.8,0.0,0.0,0.7,0.9,0.9,1.9,2.8,0.4,0.3,1.0,0.5,1.9,3.3,.451,.453,.222,.452,.748,0,0
0.0,9.7,1.1,2.8,1.1,2.8,0.0,0.1,0.7,0.9,0.6,1.3,1.9,0.2,0.3,0.3,0.3,1.1,3.0,.404,.411,.182,.407,.768,0,0
0.17,12.8,1.1,2.4,1.0,2.2,0.0,0.1,0.4,0.6,1.0,1.1,2.1,0.5,0.6,0.3,0.3,1.5,2.6,.456,.472,.206,.462,.693,0,0
0.0,4.0,0.4,0.6,0.4,0.6,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.2,0.0,0.1,0.2,0.9,.636,.700,.000,.636,.500,0,0
0.82,33.0,6.2,12.5,6.2,12.4,0.0,0.0,3.4,4.7,3.1,5.4,8.5,2.1,0.9,1.7,1.9,2.9,15.9,.500,.501,.095,.501,.736,2,1
0.21,19.1,2.0,4.4,1.5,3.1,0.4,1.3,0.7,0.9,0.8,2.0,2.8,1.3,0.8,0.2,0.7,2.4,5.0,.450,.496,.334,.498,.757,0,0
0.17,18.2,2.7,6.7,2.4,5.6,0.3,1.1,0.6,0.8,0.5,2.1,2.6,0.8,0.5,0.1,0.6,1.4,6.4,.412,.433,.300,.436,.758,0,0
0.29,19.6,2.0,4.9,1.8,4.1,0.2,0.7,0.7,1.0,0.4,1.7,2.1,3.8,1.0,0.2,1.5,1.8,4.8,.404,.432,.250,.423,.706,0,0
0.12,19.0,2.6,6.8,2.1,5.1,0.5,1.7,1.2,1.6,0.6,1.3,1.9,2.7,0.9,0.2,1.3,1.9,6.9,.383,.404,.321,.423,.726,0,0
0.83,34.2,5.9,14.3,4.3,9.3,1.6,5.0,2.8,3.9,0.9,2.9,3.8,7.2,1.8,0.4,2.8,2.8,16.1,.409,.456,.320,.465,.711,2,1
0.0,8.4,1.3,3.4,1.2,2.9,0.1,0.5,0.5,0.7,0.5,1.1,1.6,0.8,0.3,0.1,0.4,0.6,3.1,.372,.404,.190,.386,.672,0,0
0.22,10.6,1.2,2.7,1.2,2.7,0.0,0.0,1.3,1.7,1.0,1.7,2.7,0.2,0.3,0.2,0.7,1.8,3.6,.423,.424,.000,.423,.720,0,0
0.42,14.0,1.0,2.2,1.0,2.2,0.0,0.0,0.7,1.1,1.4,2.5,3.9,0.5,0.5,0.6,0.6,2.6,2.8,.463,.463,0,.463,.621,0,0
0.45,20.6,1.9,3.9,1.9,3.8,0.0,0.1,1.0,1.7,2.8,4.1,6.9,0.9,0.7,0.4,0.8,2.5,4.9,.497,.504,.130,.498,.615,0,0
0.94,37.6,6.2,14.4,5.2,11.4,1.0,2.9,4.8,6.1,1.7,3.9,5.6,6.0,1.5,0.4,3.5,3.1,18.1,.429,.451,.341,.463,.797,3,0
0.0,9.6,0.7,2.3,0.6,1.9,0.1,0.5,0.2,0.3,0.2,0.6,0.8,1.4,0.6,0.1,0.7,1.5,1.6,.280,.302,.190,.299,.615,0,0
0.17,18.5,2.1,5.3,1.4,3.4,0.7,2.0,0.8,1.0,0.9,2.3,3.1,0.9,0.7,0.4,0.7,2.0,5.6,.392,.421,.343,.456,.721,0,0
0.36,20.9,3.1,7.6,2.6,6.0,0.5,1.6,1.5,1.9,0.7,2.3,3.1,1.5,0.8,0.2,1.3,1.7,8.2,.411,.436,.317,.445,.756,0,0
